year,r_mas,flux,err
2025.1397260273973,1.1140939597315436,0.1316974091949827,0.0362908339982735
2025.2027397260274,1.1140939597315436,0.18365945741756762,0.04442966504005343
2025.4136986301369,1.1140939597315436,0.12560284880052863,0.03533624119408096
2025.8164383561643,1.1140939597315436,0.08196858574660086,0.028501793615970616
2025.8931506849315,1.1140939597315436,0.08399258362517449,0.02881881300466114
2010.5260273972603,1.221476510067114,0.04665022554233926,0.022969868370378173
2010.8657534246574,1.221476510067114,0.03861293011123366,0.02171098440055409
2011.1561643835616,1.221476510067114,0.03514438231243187,0.021167704728939536
2012.0983606557377,1.221476510067114,0.02716672559097096,0.019918161987915146
2013.158904109589,1.221476510067114,0.02004458176780922,0.018802618486171974
2014.0657534246575,1.221476510067114,0.023652061450956698,0.019367659100083527
2015.0465753424658,1.221476510067114,0.027891876667200756,0.02003174261629834
2015.6794520547944,1.221476510067114,0.030395597046796653,0.02042390108276417
2016.0573770491803,1.221476510067114,0.02450561674122183,0.01950135171863712
2016.4562841530055,1.221476510067114,0.027547820020693253,0.01997785292159788
2016.879781420765,1.221476510067114,0.02700533548057567,0.019892883407003653
2017.4575342465753,1.221476510067114,0.033440965862873415,0.020900898104663338
2017.7972602739726,1.221476510067114,0.05707129263900459,0.024602123203973182
2017.8575342465754,1.221476510067114,0.042238484505931526,0.02227885606190256
2018.304109589041,1.221476510067114,0.04798606993060764,0.023179102073554267
2018.4109589041095,1.221476510067114,0.0500168852696037,0.023497189283095018
2018.9561643835616,1.221476510067114,0.0464103602720991,0.022932298201879177
2019.5890410958905,1.221476510067114,0.04402051077625711,0.0225579753657465
2019.958904109589,1.221476510067114,0.07086827287914452,0.026763148315613577
2020.1256830601094,1.221476510067114,0.06526011175561935,0.025884740373649292
2020.2704918032787,1.221476510067114,0.07929745169266923,0.028083413095984777
2020.3497267759562,1.221476510067114,0.06096000261389991,0.02521121300198467
2020.448087431694,1.221476510067114,0.10500723654869966,0.032110344331786146
2020.5819672131147,1.221476510067114,0.12040254948228767,0.034521716767781485
2020.9781420765028,1.221476510067114,0.14522755178314042,0.038410064249253945
2021.164383561644,1.221476510067114,0.17480317435592724,0.04304250279448322
2021.5972602739726,1.221476510067114,0.17249703973671116,0.042681292244333244
2022.1479452054793,1.221476510067114,0.10248763823946426,0.03171569890048638
2022.441095890411,1.221476510067114,0.07339448766235121,0.027158830087196044
2023.495890410959,1.221476510067114,0.07884057733141175,0.02801185272912496
2023.868493150685,1.221476510067114,0.07385523704238654,0.027230997399397616
2024.3551912568305,1.221476510067114,0.1081128631126906,0.032596779542632966
2024.6284153005465,1.221476510067114,0.12944884513482918,0.03593864074188347
2024.9726775956285,1.221476510067114,0.12695035844242078,0.03554730202939582
2025.0684931506848,1.221476510067114,0.11360028363556214,0.03345627584846633
2025.1397260273973,1.221476510067114,0.1195281619463626,0.034384761188404625
2025.2027397260274,1.221476510067114,0.15122228622704578,0.039349021285171516
2025.4136986301369,1.221476510067114,0.10811556437059384,0.03259720264146041
2025.8164383561643,1.221476510067114,0.07441176048611575,0.02731816583163299
2025.8931506849315,1.221476510067114,0.07491954873517426,0.02739770085585654
2010.5260273972603,1.3288590604026846,0.04064072261400467,0.022028598142359364
2010.8657534246574,1.3288590604026846,0.0348193671223047,0.02111679750320575
2011.1561643835616,1.3288590604026846,0.031606922289130104,0.020613631315139998
2012.0983606557377,1.3288590604026846,0.02465638873740376,0.01952496718116662
2013.158904109589,1.3288590604026846,0.017561627308344385,0.018413712591942136
2014.0657534246575,1.3288590604026846,0.021072788254515393,0.01896366677348191
2015.0465753424658,1.3288590604026846,0.023986285840274776,0.019420008765420996
2015.6794520547944,1.3288590604026846,0.028332802753560832,0.020100805000125586
2016.0573770491803,1.3288590604026846,0.02188508705595646,0.019090897375941027
2016.4562841530055,1.3288590604026846,0.02477064752500836,0.019542863568995077
2016.879781420765,1.3288590604026846,0.02374125722810501,0.019381629861142457
2017.4575342465753,1.3288590604026846,0.027007835752027767,0.01989327502526358
2017.7972602739726,1.3288590604026846,0.05627132234647602,0.024476823619525637
2017.8575342465754,1.3288590604026846,0.04115301295956854,0.022108838331295316
2018.304109589041,1.3288590604026846,0.04023708956365232,0.021965376977835134
2018.4109589041095,1.3288590604026846,0.044308359551840766,0.02260306120493481
2018.9561643835616,1.3288590604026846,0.04005994412535272,0.021937630635235884
2019.5890410958905,1.3288590604026846,0.04343759781149413,0.022466673534995978
2019.958904109589,1.3288590604026846,0.06774737134486745,0.02627432058163537
2020.1256830601094,1.3288590604026846,0.05486462219472522,0.024256491757076656
2020.2704918032787,1.3288590604026846,0.06550636839500555,0.02592331162419537
2020.3497267759562,1.3288590604026846,0.04834998001875807,0.02323610141871419
2020.448087431694,1.3288590604026846,0.08405853129952023,0.02882914240847524
2020.5819672131147,1.3288590604026846,0.09010622969302814,0.02977639520354522
2020.9781420765028,1.3288590604026846,0.11405661935313058,0.0335277518474052
2021.164383561644,1.3288590604026846,0.13421895305306508,0.03668578416146684
